timestamp,open,high,low,close,volume
2025-04-07 09:05:00,220.4025,222.1400,220.0145,220.0145,793
2025-04-07 09:00:00,219.1000,222.4500,219.1000,221.9500,304
2025-04-07 08:55:00,220.9800,223.0000,220.3500,222.4500,914
2025-04-07 08:50:00,219.0700,221.0000,219.0700,220.2100,750
2025-04-07 08:45:00,220.3800,220.5900,219.0600,220.5400,3495
2025-04-07 08:40:00,220.9400,220.9400,220.1300,220.5900,4504
2025-04-07 08:35:00,221.1000,222.0000,220.1300,220.8500,2032
2025-04-07 08:30:00,222.4900,222.8900,220.4700,221.0000,1229
2025-04-07 08:25:00,220.9600,222.4900,220.1300,221.2400,1463
2025-04-07 08:20:00,220.1300,221.0000,220.1300,220.7400,870
2025-04-07 08:15:00,220.5000,221.1000,220.1300,220.1900,439
2025-04-07 08:10:00,221.3600,221.5100,220.0001,220.7500,3053
2025-04-07 08:05:00,221.3000,222.0000,220.7500,221.3000,323
2025-04-07 08:00:00,222.0000,227.4800,200.3500,220.7500,8680
2025-04-07 07:55:00,221.0100,222.0000,221.0100,221.4500,185
2025-04-07 07:50:00,221.4300,221.4300,221.3400,221.3400,51
2025-04-07 07:45:00,220.8900,221.9500,220.7500,221.3500,1332
2025-04-07 07:40:00,220.3000,220.8100,220.3000,220.8100,672
2025-04-07 07:35:00,220.2700,220.6100,220.2700,220.2800,793
2025-04-07 07:30:00,221.6600,221.7300,220.2800,220.8800,496
2025-04-07 07:25:00,221.6200,221.8700,221.5000,221.6500,230
2025-04-07 07:20:00,221.8300,221.8700,221.0500,221.6200,464
2025-04-07 07:15:00,221.9400,222.2500,221.5000,222.2500,1293
2025-04-07 07:10:00,222.0000,222.4700,221.7200,222.0000,554
2025-04-07 07:05:00,222.2600,223.0000,222.0000,222.5000,889
2025-04-07 07:00:00,222.7600,222.9800,221.5100,222.7500,831
2025-04-07 06:55:00,222.4600,222.8100,222.2000,222.2000,164
2025-04-07 06:50:00,223.2200,223.5100,222.2000,223.5100,916
2025-04-07 06:45:00,223.7000,223.7000,223.2300,223.5900,52
2025-04-07 06:40:00,223.2000,223.8100,222.9000,223.8000,98
2025-04-07 06:35:00,222.8900,223.9500,222.8900,223.1500,1151
2025-04-07 06:30:00,222.0300,222.0300,222.0000,222.0000,796
2025-04-07 06:25:00,222.4000,222.8600,221.3100,221.9800,341
2025-04-07 06:20:00,220.3200,222.5000,220.3200,221.3100,252
2025-04-07 06:15:00,220.0000,220.0000,220.0000,220.0000,12
2025-04-07 06:10:00,218.9100,220.0100,218.8000,219.9900,2235
2025-04-07 06:05:00,218.9100,219.2600,218.8000,219.2600,1633
2025-04-07 06:00:00,218.6500,219.3000,217.6500,218.9600,380
2025-04-07 05:55:00,218.9000,218.9000,216.7000,217.8000,1290
2025-04-07 05:50:00,217.7200,218.9900,217.3200,218.9200,72
2025-04-07 05:45:00,218.4700,219.1400,216.7000,217.0700,1783
2025-04-07 05:40:00,219.0600,219.1400,217.6600,218.4800,244
2025-04-07 05:35:00,218.9500,219.3000,218.7400,219.2900,218
2025-04-07 05:30:00,218.2200,219.0700,217.5300,218.9700,250
2025-04-07 05:25:00,216.7100,218.2200,216.7100,218.2200,725
2025-04-07 05:20:00,216.1000,216.7800,215.6000,216.7000,1932
2025-04-07 05:15:00,217.5600,217.9700,215.4800,215.4800,760
2025-04-07 05:10:00,217.6300,218.2200,217.2100,218.2200,514
2025-04-07 05:05:00,218.9800,218.9800,218.0000,218.0000,375
2025-04-07 05:00:00,217.1900,219.6500,217.1900,219.4000,1621
2025-04-07 04:55:00,217.5400,218.5000,217.1900,218.4800,131
2025-04-07 04:50:00,218.8800,218.9900,218.7400,218.7400,6
2025-04-07 04:45:00,219.4700,219.4700,217.6200,217.6200,34
2025-04-07 04:40:00,217.0100,219.8000,217.0100,219.0200,953
2025-04-07 04:35:00,216.9000,219.4400,216.7000,217.3000,1040
2025-04-07 04:30:00,216.4400,217.7600,215.0600,216.9000,942
2025-04-07 04:25:00,218.9900,218.9900,215.4000,215.4000,2117
2025-04-07 04:20:00,215.9700,218.9800,215.0400,218.9800,1878
2025-04-07 04:15:00,215.5000,216.1200,213.9400,215.9900,1052
2025-04-07 04:10:00,214.0000,216.0000,213.3100,213.9900,1456
2025-04-07 04:05:00,213.9400,214.7000,212.7100,214.2200,2391
2025-04-07 04:00:00,220.0000,224.5700,209.1700,213.9400,4249
2025-04-04 19:55:00,227.4800,227.4800,226.5300,226.5300,28
2025-04-04 19:50:00,227.0300,227.4460,226.1200,226.1540,60
2025-04-04 19:45:00,227.2400,227.3000,227.0000,227.0300,50
2025-04-04 19:40:00,227.4400,227.4400,227.2400,227.2400,2
2025-04-04 19:35:00,227.4800,227.4800,227.4300,227.4300,16
2025-04-04 19:30:00,227.0000,227.4900,227.0000,227.2400,21
2025-04-04 19:25:00,227.2400,227.2400,227.2400,227.2400,2
2025-04-04 19:20:00,227.2400,227.4900,227.2400,227.4900,4
2025-04-04 19:15:00,227.0122,227.4900,227.0000,227.0000,29
2025-04-04 19:05:00,227.0000,227.0000,227.0000,227.0000,183
2025-04-04 19:00:00,227.4800,227.4800,227.0000,227.0000,866593
2025-04-04 18:55:00,227.0000,227.1000,227.0000,227.0000,18
2025-04-04 18:50:00,227.4000,227.5000,227.4000,227.4600,6
2025-04-04 18:45:00,227.4000,227.4975,227.4000,227.4000,333
2025-04-04 18:40:00,227.4000,227.5000,227.4000,227.4800,43
2025-04-04 18:35:00,227.3800,227.5000,227.3800,227.4000,183
2025-04-04 18:30:00,227.4800,227.4800,227.3800,227.3800,866170
2025-04-04 18:25:00,228.0000,228.0000,226.7000,227.4000,28
2025-04-04 18:20:00,226.5940,226.5940,226.5940,226.5940,10
2025-04-04 18:15:00,226.1200,227.5100,226.1200,226.7000,161
2025-04-04 18:10:00,226.1200,227.5000,226.1200,227.4655,2179
2025-04-04 18:05:00,227.0000,227.0000,226.7000,226.7000,79
2025-04-04 18:00:00,227.4800,227.4800,226.6664,226.6664,302
2025-04-04 17:55:00,227.0200,227.5000,227.0200,227.5000,32
2025-04-04 17:50:00,227.5000,227.5000,227.5000,227.5000,1
2025-04-04 17:45:00,227.5000,227.5000,227.0222,227.4800,50
2025-04-04 17:40:00,227.2500,227.5000,227.2500,227.2700,17
2025-04-04 17:35:00,227.2500,227.2500,227.0112,227.2500,4
2025-04-04 17:30:00,227.4800,227.5000,227.4000,227.5000,26
2025-04-04 17:25:00,227.4400,227.5000,227.4400,227.4800,184
2025-04-04 17:20:00,227.4800,227.4800,227.4700,227.4700,16
2025-04-04 17:15:00,227.0200,227.5000,227.0200,227.4000,33
2025-04-04 17:10:00,226.7500,227.4800,226.7500,227.0000,287
2025-04-04 17:05:00,227.4000,227.4000,226.7500,227.4000,78
2025-04-04 17:00:00,227.4000,227.5000,227.4000,227.4000,12
2025-04-04 16:55:00,227.4000,227.5000,227.4000,227.4000,7
2025-04-04 16:50:00,227.0000,227.4000,226.7687,227.4000,213
2025-04-04 16:45:00,227.4800,227.5000,227.0000,227.5000,2930
2025-04-04 16:40:00,226.7500,227.4800,226.7500,226.8000,29
2025-04-04 16:35:00,226.7500,227.4800,226.7500,226.7501,680
2025-04-04 16:30:00,227.0000,227.4100,226.0000,226.7500,224
2025-04-04 16:25:00,227.0000,227.4800,226.7000,227.0000,9461
2025-04-04 16:20:00,227.4000,228.7800,227.0000,228.7800,257
2025-04-04 16:15:00,227.4800,228.7800,227.0000,228.4280,59
2025-04-04 16:10:00,227.4800,227.5000,227.2000,227.5000,874682
2025-04-04 16:05:00,227.4000,228.7800,227.0000,227.4900,3112
2025-04-04 16:00:00,227.5300,228.7800,226.8600,228.2300,1886827
2025-04-04 15:55:00,227.4500,227.6800,226.8800,227.5300,449849
2025-04-04 15:50:00,229.3000,229.3100,227.1200,227.5450,304890
2025-04-04 15:45:00,230.4650,230.8100,229.0101,229.4000,150400
2025-04-04 15:40:00,230.4400,230.7800,230.0250,230.4700,141131
2025-04-04 15:35:00,231.4300,231.6900,230.2600,230.4450,127958
2025-04-04 15:30:00,229.7100,231.4600,229.5700,231.4600,205201
2025-04-04 15:25:00,230.1200,230.7350,229.7200,229.8700,158561
2025-04-04 15:20:00,228.9400,230.3000,228.9400,230.0586,136095
2025-04-04 15:15:00,230.2100,230.2300,228.6450,228.9200,83201
2025-04-04 15:10:00,229.1200,230.4800,228.9500,230.2200,85490
2025-04-04 15:05:00,229.1200,229.2900,228.5100,229.2200,48749
2025-04-04 15:00:00,229.5200,229.8825,228.8500,229.2100,61628
2025-04-04 14:55:00,229.7900,230.0100,229.2200,229.2800,31692
2025-04-04 14:50:00,229.6350,230.1600,229.1400,229.8700,54080
2025-04-04 14:45:00,228.8200,229.7100,228.6850,229.6350,58833
2025-04-04 14:40:00,229.5850,229.6200,228.5200,228.7600,67980
2025-04-04 14:35:00,230.3700,230.5900,229.4518,229.5300,60591
2025-04-04 14:30:00,230.7329,230.9700,230.1350,230.1700,33832
2025-04-04 14:25:00,230.9600,231.0295,230.5200,230.8100,37260
2025-04-04 14:20:00,231.6300,231.6300,230.9900,231.0500,25042
2025-04-04 14:15:00,231.9600,232.0200,231.3200,231.5400,30630
2025-04-04 14:10:00,232.6700,232.7600,232.0400,232.0400,47475
2025-04-04 14:05:00,233.7100,233.9300,232.6301,232.7800,44633
2025-04-04 14:00:00,233.5000,234.1000,233.4950,233.5700,52038
2025-04-04 13:55:00,232.5900,233.3400,232.4600,233.3250,84909
2025-04-04 13:50:00,232.8100,232.9150,232.2500,232.4700,95777
2025-04-04 13:45:00,232.1900,233.0200,232.0100,233.0100,35642
2025-04-04 13:40:00,231.9801,232.5400,231.9300,232.1000,51496
2025-04-04 13:35:00,231.0867,232.2500,231.0867,232.1700,37974
2025-04-04 13:30:00,230.5100,231.3400,230.1200,231.1500,52739
2025-04-04 13:25:00,230.5650,230.9150,230.4100,230.5200,43099
2025-04-04 13:20:00,230.0150,230.5500,229.9901,230.5322,38761
2025-04-04 13:15:00,229.3900,230.0500,229.2100,230.0150,50801
2025-04-04 13:10:00,230.4800,230.4800,229.3100,229.4900,66852
2025-04-04 13:05:00,231.2100,231.2600,230.2300,230.4700,90677
2025-04-04 13:00:00,231.5650,231.8200,230.9900,231.2050,45003
2025-04-04 12:55:00,231.4300,231.8720,231.2700,231.6100,52535
2025-04-04 12:50:00,231.3588,231.8900,231.1500,231.3500,28414
2025-04-04 12:45:00,231.8300,231.9400,231.0700,231.4917,58344
2025-04-04 12:40:00,232.6900,233.1500,231.7800,231.8800,37736
2025-04-04 12:35:00,231.7450,232.9400,231.7450,232.6000,36688
2025-04-04 12:30:00,232.2700,232.5600,231.7900,231.9100,46980
2025-04-04 12:25:00,232.2700,232.5700,232.0400,232.3500,56951
2025-04-04 12:20:00,232.5500,232.8162,231.9200,232.1500,45274
2025-04-04 12:15:00,234.1950,234.1950,232.4100,232.5863,60488
2025-04-04 12:10:00,233.8300,234.5350,233.5279,234.1676,37764
2025-04-04 12:05:00,233.8200,234.8000,233.8200,233.8300,42466
2025-04-04 12:00:00,233.1300,234.3700,233.1300,233.9200,52684
2025-04-04 11:55:00,234.1200,234.4200,233.2400,233.2800,39294
2025-04-04 11:50:00,234.2300,234.5950,233.6800,233.9800,52635
2025-04-04 11:45:00,233.5900,234.4300,233.0320,234.4300,51227
2025-04-04 11:40:00,233.6000,234.1300,233.2101,233.6000,41911
2025-04-04 11:35:00,234.3500,234.5000,233.3000,233.5800,48672
2025-04-04 11:30:00,234.4400,235.1550,234.2100,234.3000,41517
2025-04-04 11:25:00,236.6500,236.6700,234.2401,234.2401,62410
2025-04-04 11:20:00,237.1200,237.8650,236.2700,236.7700,70250
2025-04-04 11:15:00,237.9200,238.4000,237.1100,237.1100,52312
2025-04-04 11:10:00,237.2800,238.7000,237.2100,237.8150,66596
2025-04-04 11:05:00,238.2250,238.2250,236.7700,237.3050,70087
2025-04-04 11:00:00,236.0100,238.3700,235.7700,238.1400,81912
2025-04-04 10:55:00,235.5400,236.7500,235.1295,236.1000,95228
2025-04-04 10:50:00,233.9700,235.9400,233.4565,235.5675,95987
2025-04-04 10:45:00,235.3600,235.5100,233.9200,234.0250,82324
2025-04-04 10:40:00,236.5079,236.6665,235.4236,235.5200,57037
2025-04-04 10:35:00,235.7400,236.7300,235.4500,236.4500,91720
2025-04-04 10:30:00,235.6900,236.3971,235.4650,235.7800,80338
2025-04-04 10:25:00,237.0700,237.1600,235.6000,235.7600,78467
2025-04-04 10:20:00,237.9900,238.2800,236.5200,236.9650,127928
2025-04-04 10:15:00,237.7200,238.2800,237.1000,237.9300,105349
2025-04-04 10:10:00,237.5400,238.0700,237.2900,238.0200,67418
2025-04-04 10:05:00,238.7150,238.8500,237.5400,237.6000,53165
2025-04-04 10:00:00,239.3000,239.4200,238.6200,238.6725,53151
2025-04-04 09:55:00,237.6200,240.1600,237.3142,239.5124,115782
2025-04-04 09:50:00,237.5800,238.8200,237.5000,237.6950,57419
2025-04-04 09:45:00,236.7700,238.6800,236.0097,237.6900,78595
2025-04-04 09:40:00,238.1200,238.4500,236.7633,236.7700,206258
2025-04-04 09:35:00,237.5300,238.2500,236.5843,238.0350,148161
2025-04-04 09:30:00,238.0000,239.1300,236.4800,237.5300,290466
2025-04-04 09:25:00,240.6900,240.7000,238.0000,238.0300,748
2025-04-04 09:20:00,239.2700,241.3500,239.0200,239.0206,1783
2025-04-04 09:15:00,240.8400,241.0500,239.0800,239.9800,2558
2025-04-04 09:10:00,240.5200,241.9500,239.8500,239.8500,420
2025-04-04 09:05:00,241.0000,241.8100,239.7745,240.0000,636
2025-04-04 09:00:00,240.2300,241.3400,239.0200,240.5000,4156
2025-04-04 08:55:00,239.5500,240.2300,239.0000,239.0520,39
2025-04-04 08:50:00,239.3600,240.2400,239.0000,239.0001,2197
2025-04-04 08:45:00,239.7600,239.9540,238.6800,239.9100,915
2025-04-04 08:40:00,238.0000,239.9600,238.0000,239.7300,769
2025-04-04 08:35:00,239.8000,240.0000,238.0800,238.3000,581
2025-04-04 08:30:00,238.4900,239.9900,238.0000,239.7900,1133
2025-04-04 08:25:00,237.0000,238.5000,237.0000,238.4900,2277
2025-04-04 08:20:00,237.0000,238.5000,237.0000,238.0000,383
2025-04-04 08:15:00,236.4400,238.7600,236.0000,237.8400,1506
2025-04-04 08:10:00,236.9400,238.5400,235.9800,236.4400,1808
2025-04-04 08:05:00,243.4900,243.4900,236.3850,236.8400,998
2025-04-04 08:00:00,236.7100,243.4900,233.4000,237.8600,5538
2025-04-04 07:55:00,235.9900,238.7700,235.8600,238.7700,2394
2025-04-04 07:50:00,233.8400,235.9400,233.8300,235.8000,1996
2025-04-04 07:45:00,234.0500,234.3000,233.9800,234.0000,1773
2025-04-04 07:40:00,235.2500,235.4500,234.0000,234.0300,858
2025-04-04 07:35:00,235.4000,236.0000,234.0100,235.2500,3616
2025-04-04 07:30:00,235.1800,236.0000,235.1800,235.5000,530
2025-04-04 07:25:00,236.6600,237.2200,235.1700,235.2600,1801
2025-04-04 07:20:00,237.0500,237.9800,236.4100,236.6600,723
2025-04-04 07:15:00,237.5000,238.6600,236.5600,237.0200,1170
2025-04-04 07:10:00,237.4900,237.6800,236.6400,237.5500,424
2025-04-04 07:05:00,237.4700,237.6900,237.0000,237.2700,159
2025-04-04 07:00:00,236.9700,238.0800,236.4200,237.5800,1028
2025-04-04 06:55:00,236.3600,236.9900,235.8000,236.9700,723
2025-04-04 06:50:00,236.5000,236.9800,236.2000,236.4900,280
2025-04-04 06:45:00,236.1900,237.9600,236.0000,236.0800,252
2025-04-04 06:40:00,235.7600,238.2400,235.7600,236.9900,830
2025-04-04 06:35:00,238.2400,238.2400,236.2600,236.3800,607
2025-04-04 06:30:00,236.9200,238.0100,236.9200,237.0100,284
2025-04-04 06:25:00,237.6000,238.3800,236.9800,237.0100,331
2025-04-04 06:20:00,239.5800,239.5800,237.5000,238.2700,493
2025-04-04 06:15:00,239.5900,240.0000,239.5900,239.5900,66
2025-04-04 06:10:00,240.0100,240.0200,239.0400,239.3100,41
2025-04-04 06:05:00,241.0000,241.0000,240.0200,240.0200,253
2025-04-04 06:00:00,240.8800,241.4000,240.8800,241.4000,38
2025-04-04 05:55:00,240.8500,240.8600,240.8500,240.8600,90
2025-04-04 05:50:00,240.7400,240.7400,240.7400,240.7400,4
2025-04-04 05:40:00,240.7200,240.7200,240.7200,240.7200,10
2025-04-04 05:30:00,240.7700,240.7800,240.7000,240.7100,92
2025-04-04 05:25:00,240.9900,241.0500,240.7600,240.7600,238
2025-04-04 05:20:00,241.1100,241.3000,240.7700,241.3000,601
2025-04-04 05:15:00,241.0100,241.0100,241.0100,241.0100,1
2025-04-04 05:05:00,241.0400,241.4500,240.9700,241.0000,403
2025-04-04 05:00:00,241.3700,241.3700,241.0400,241.0400,3
2025-04-04 04:50:00,241.6000,241.6200,241.0700,241.0700,3
2025-04-04 04:45:00,241.6000,241.6000,241.6000,241.6000,1
2025-04-04 04:40:00,241.3700,241.3700,241.2900,241.2900,2
2025-04-04 04:30:00,241.3700,241.3700,241.3700,241.3700,86
2025-04-04 04:25:00,241.7500,241.7500,241.3700,241.7000,772
2025-04-04 04:20:00,241.3500,241.7000,241.3500,241.6900,73
2025-04-04 04:15:00,241.8700,242.1000,241.0400,241.3300,412
2025-04-04 04:10:00,241.5100,241.8300,241.5100,241.8300,2
2025-04-04 04:05:00,242.0000,242.0100,241.3000,241.5000,140
2025-04-04 04:00:00,242.0000,242.1200,241.3300,241.3300,186
2025-04-03 19:55:00,243.0300,243.3500,243.0200,243.0200,69
2025-04-03 19:50:00,243.0200,243.3905,243.0200,243.3905,10
2025-04-03 19:45:00,243.3400,243.3400,243.3400,243.3400,1
2025-04-03 19:40:00,243.0500,243.3200,243.0200,243.0200,206
2025-04-03 19:35:00,243.2800,243.3400,243.2800,243.3400,9
2025-04-03 19:30:00,243.3300,243.3300,243.0600,243.0600,10
2025-04-03 19:25:00,243.0200,243.0200,243.0200,243.0200,13
2025-04-03 19:20:00,243.1500,243.1500,243.0200,243.0200,81
2025-04-03 19:15:00,243.1200,243.1200,243.1200,243.1200,2
2025-04-03 19:10:00,243.3905,243.3905,243.3905,243.3905,15
2025-04-03 19:05:00,243.0900,243.4000,243.0900,243.3900,1040
2025-04-03 19:00:00,243.4900,243.4900,243.0300,243.0300,553786
2025-04-03 18:55:00,243.2500,243.3900,243.2500,243.3900,11
2025-04-03 18:50:00,243.4000,243.4000,242.6780,243.2400,77
2025-04-03 18:45:00,243.2500,243.4900,243.2500,243.4900,1375
2025-04-03 18:40:00,242.6700,243.4000,242.6700,243.4000,56
2025-04-03 18:35:00,242.5420,242.5420,242.5420,242.5420,3
2025-04-03 18:30:00,243.4900,243.4900,242.5200,242.8000,553805
2025-04-03 18:25:00,243.2900,243.2900,242.5200,242.5200,50
2025-04-03 18:20:00,243.0100,243.0100,242.6600,242.6600,171
2025-04-03 18:15:00,243.3900,243.3900,243.3900,243.3900,100
2025-04-03 18:10:00,243.3700,243.3700,242.6600,243.0000,341
2025-04-03 18:05:00,243.4000,243.4000,243.0000,243.0000,262
2025-04-03 18:00:00,243.0000,243.0000,243.0000,243.0000,1
2025-04-03 17:50:00,243.4000,243.4000,243.0000,243.0000,285
2025-04-03 17:45:00,243.3500,243.4000,243.0000,243.4000,47
2025-04-03 17:40:00,243.1000,243.4000,243.0000,243.4000,18
2025-04-03 17:35:00,243.3500,243.4000,243.0000,243.0000,297
2025-04-03 17:30:00,243.2500,243.3999,243.2500,243.3999,6
2025-04-03 17:25:00,243.3300,243.3300,243.0000,243.0000,10
2025-04-03 17:20:00,243.0000,243.3300,243.0000,243.0000,398
2025-04-03 17:15:00,243.0000,243.0000,243.0000,243.0000,35
2025-04-03 17:10:00,243.0100,243.0100,243.0000,243.0000,21
2025-04-03 17:05:00,243.0000,243.0000,243.0000,243.0000,16
2025-04-03 17:00:00,243.3900,243.4900,243.0000,243.0000,160
2025-04-03 16:55:00,242.6600,243.2000,242.5200,242.5200,36
2025-04-03 16:50:00,242.7300,251.2351,242.6700,251.2351,72
2025-04-03 16:45:00,242.7500,242.7500,242.7300,242.7500,64
2025-04-03 16:40:00,243.4900,243.4900,242.5112,242.5112,524
2025-04-03 16:35:00,242.8400,243.4900,242.5100,242.6998,1099
2025-04-03 16:30:00,242.6807,243.1500,242.6807,242.8400,200
2025-04-03 16:25:00,243.5000,243.5100,242.6872,242.6872,968
2025-04-03 16:20:00,243.4900,243.5100,243.4900,243.5100,164
2025-04-03 16:15:00,243.4900,243.6000,243.4900,243.5000,810
2025-04-03 16:10:00,243.4900,243.5900,243.4900,243.5900,554174
2025-04-03 16:05:00,243.4000,243.9500,243.3000,243.5100,76
2025-04-03 16:00:00,243.5900,245.0500,242.5112,243.4900,1262193
2025-04-03 15:55:00,243.3500,243.8100,243.1400,243.5900,364900
2025-04-03 15:50:00,243.2300,243.5400,242.7800,243.4000,90463
2025-04-03 15:45:00,243.8300,243.9500,242.8400,243.1800,124182
2025-04-03 15:40:00,243.3150,243.8800,243.1100,243.8550,56309
2025-04-03 15:35:00,242.9850,243.4000,242.8100,243.4000,37074
2025-04-03 15:30:00,243.5000,243.5500,242.9400,242.9850,51330
2025-04-03 15:25:00,243.5800,243.8430,243.2400,243.3771,68451
2025-04-03 15:20:00,243.8500,244.0900,243.2800,243.6650,53516
2025-04-03 15:15:00,244.0900,244.0900,243.0000,243.8850,50765
2025-04-03 15:10:00,244.1100,244.3500,243.6310,244.0850,39109
2025-04-03 15:05:00,244.4899,244.5100,244.0001,244.0001,19440
2025-04-03 15:00:00,244.5000,244.7600,244.2950,244.3750,29629
2025-04-03 14:55:00,244.4900,244.6700,244.1700,244.6200,16669
2025-04-03 14:50:00,244.5150,244.7400,244.3700,244.4650,18144
2025-04-03 14:45:00,244.3500,244.5500,243.7900,244.5000,35356
2025-04-03 14:40:00,244.6250,244.9370,244.2613,244.4900,39719
2025-04-03 14:35:00,244.2200,244.7690,244.2050,244.6800,16798
2025-04-03 14:30:00,244.6600,244.7400,244.0200,244.1250,39793
2025-04-03 14:25:00,244.6400,244.9200,244.4397,244.5400,20997
2025-04-03 14:20:00,244.7500,245.0200,244.5000,244.7200,30369
2025-04-03 14:15:00,245.3500,245.4800,244.6649,244.8100,33263
2025-04-03 14:10:00,245.8000,245.9000,245.3500,245.3500,23910
2025-04-03 14:05:00,245.8700,245.9500,245.4382,245.7000,32192
2025-04-03 14:00:00,246.3500,246.5000,245.9000,245.9600,26367
2025-04-03 13:55:00,246.4900,246.5400,246.1700,246.2450,32147
2025-04-03 13:50:00,246.4300,246.5900,246.2200,246.4900,17753
2025-04-03 13:45:00,247.3000,247.4398,246.3500,246.4300,60684
2025-04-03 13:40:00,246.7700,247.2700,246.6200,247.2700,32995
2025-04-03 13:35:00,245.9078,246.8200,245.9078,246.7300,21877
2025-04-03 13:30:00,245.7500,245.9600,245.3400,245.9500,44848
2025-04-03 13:25:00,245.5650,245.8000,245.5200,245.6450,12365
2025-04-03 13:20:00,245.4400,245.6500,244.9500,245.6500,29433
2025-04-03 13:15:00,244.9850,245.3400,244.8900,245.3250,17920
2025-04-03 13:10:00,244.5400,245.1950,244.3700,244.9850,29376
2025-04-03 13:05:00,244.4500,245.0200,244.3800,244.7000,54484
2025-04-03 13:00:00,244.7150,244.9900,244.3700,244.4600,46436
2025-04-03 12:55:00,244.6300,244.9200,244.6200,244.7400,23090
2025-04-03 12:50:00,245.5700,245.5700,244.6300,244.6300,45949
2025-04-03 12:45:00,245.6100,245.6100,245.1111,245.6000,22370
2025-04-03 12:40:00,245.1900,246.1000,245.1200,245.4600,59520
2025-04-03 12:35:00,244.9725,245.2600,244.8350,245.1400,36736
2025-04-03 12:30:00,245.4100,245.6100,244.9200,244.9750,30785
2025-04-03 12:25:00,245.4200,245.5199,245.0000,245.3100,83625
2025-04-03 12:20:00,245.4150,245.8100,245.2300,245.4700,72860
2025-04-03 12:15:00,245.2300,245.4800,245.0600,245.4150,29806
2025-04-03 12:10:00,244.4400,245.2300,244.2500,245.1100,46840
2025-04-03 12:05:00,244.4600,244.8800,244.3900,244.4350,23215
2025-04-03 12:00:00,244.4000,244.8600,244.3100,244.4600,52361
2025-04-03 11:55:00,244.4833,244.9050,244.3950,244.4000,34005
2025-04-03 11:50:00,244.7000,244.7000,244.0001,244.3600,27669
2025-04-03 11:45:00,244.9450,245.1100,244.6000,244.6250,44645
2025-04-03 11:40:00,245.2600,245.5300,244.8000,245.0500,22500
2025-04-03 11:35:00,244.8500,245.4100,244.1900,245.4100,69759
2025-04-03 11:30:00,244.7750,244.8600,244.2100,244.7450,27587
2025-04-03 11:25:00,245.0850,245.6700,244.6700,244.8877,289850
2025-04-03 11:20:00,245.0700,245.2400,244.6750,245.0850,30916
2025-04-03 11:15:00,244.1200,245.2700,244.0450,245.1500,50134
2025-04-03 11:10:00,243.3617,244.4800,243.3617,244.1200,77149
2025-04-03 11:05:00,243.5350,243.6100,243.0100,243.3200,70009
2025-04-03 11:00:00,243.3000,243.7500,243.3000,243.6400,58246
2025-04-03 10:55:00,244.1600,244.1600,243.3000,243.3500,83321
2025-04-03 10:50:00,243.7550,244.0600,243.6000,244.0600,31710
2025-04-03 10:45:00,244.2650,244.3700,243.7600,243.8768,72931
2025-04-03 10:40:00,243.0950,244.3100,242.8925,244.2400,99125
2025-04-03 10:35:00,242.6200,243.3400,242.5800,243.1700,53479
2025-04-03 10:30:00,242.8400,243.4300,242.6800,242.7450,85186
2025-04-03 10:25:00,242.6500,243.5450,242.6200,242.9100,72762
2025-04-03 10:20:00,243.2600,243.4500,242.5300,242.6500,101286
2025-04-03 10:15:00,244.4700,244.7600,243.4200,243.4200,75782
2025-04-03 10:10:00,245.6879,245.7450,244.0021,244.2803,134806
2025-04-03 10:05:00,245.9724,246.4900,245.4337,245.7000,99570
2025-04-03 10:00:00,246.4100,247.0100,245.8300,246.0600,65215
2025-04-03 09:55:00,246.6500,246.8848,246.1100,246.5100,51908
2025-04-03 09:50:00,247.8800,248.0550,246.5000,246.6500,74781
2025-04-03 09:45:00,250.0400,250.1600,247.7000,247.7900,72719
2025-04-03 09:40:00,248.4600,250.6100,248.1800,250.0800,110734
2025-04-03 09:35:00,248.0300,248.9999,247.1400,248.3200,113343
2025-04-03 09:30:00,242.7100,248.4700,242.7100,248.2550,120037
2025-04-03 09:25:00,243.7500,246.0000,242.7100,246.0000,2080
2025-04-03 09:20:00,243.0300,243.7700,242.2500,242.2500,805
2025-04-03 09:15:00,243.5000,243.7700,243.0000,243.0300,951
2025-04-03 09:10:00,243.2000,243.4900,242.9600,243.2000,664
2025-04-03 09:05:00,243.0000,243.2000,242.1000,243.1300,1580
2025-04-03 09:00:00,243.2500,243.3641,243.0000,243.0000,1097
2025-04-03 08:55:00,243.1300,243.4500,243.0600,243.2500,1516
2025-04-03 08:50:00,243.0400,244.6000,243.0400,243.7900,655
2025-04-03 08:45:00,244.1300,244.1300,242.5000,242.5000,2852
2025-04-03 08:40:00,244.8500,249.9800,243.2000,244.6700,439
2025-04-03 08:35:00,244.4700,244.5000,243.4000,244.0500,1013
2025-04-03 08:30:00,244.8900,244.8900,244.0600,244.0600,115
2025-04-03 08:25:00,244.0000,244.9600,244.0000,244.5300,56
2025-04-03 08:20:00,244.9700,244.9700,244.0000,244.9000,133
2025-04-03 08:15:00,245.0000,245.0000,244.0000,245.0000,173
2025-04-03 08:10:00,244.4600,245.2300,244.4600,245.0000,2206
2025-04-03 08:05:00,244.5000,244.5000,243.5000,244.4900,87
2025-04-03 08:00:00,243.6000,249.9800,243.0375,244.4500,2872
2025-04-03 07:55:00,244.4400,244.4600,244.3000,244.4600,260
2025-04-03 07:50:00,243.5300,244.4800,243.5300,244.0600,109
